frame_idx,num_frames,seconds,fps,local_window_full,model,n_local,sample_fps,n_frame_tokens,prune_method,prune_threshold,tokens_kept,tokens_seen,keep_rate,vision_method,vision_threshold,vision_patches_kept,vision_patches_seen,vision_keep_rate,video_hours,kv_cache_bytes,gpu_weights_bytes,gpu_peak_bytes
0,1,0.0638909109402448,15.65167854525144,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
1,1,0.06301444605924189,15.869376984761052,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
2,1,0.06391445989720523,15.645911764072133,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
3,1,0.06690917490050197,14.94563341256354,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
4,1,0.06316409190185368,15.83177989092016,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
5,1,0.06106631690636277,16.375639643264705,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
6,1,0.061386347049847245,16.290267267214567,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
7,1,0.06488200114108622,15.412594901712344,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
8,1,0.06312035699374974,15.842749433420051,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
9,1,0.06096552615053952,16.402712535125893,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
10,1,0.06104399194009602,16.38162853080324,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
11,1,0.06286777486093342,15.906400412803677,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
12,1,0.062336916103959084,16.041858701067326,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
13,1,0.06476585892960429,15.440233736217815,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
14,1,0.06328039313666523,15.802683112924452,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
15,1,0.06269626598805189,15.94991319244708,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
16,1,0.06269908789545298,15.949195332274066,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
17,1,0.06067226896993816,16.481994442889206,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
18,1,0.06023823912255466,16.600750861350722,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
19,1,0.06026722607202828,16.59276633712744,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
20,1,0.061332887038588524,16.30446646626686,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
21,1,0.06040360894985497,16.555302197757193,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
22,1,0.06032217899337411,16.577650487556852,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
23,1,0.06032615015283227,16.57655921132986,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
24,1,0.062323725083842874,16.04525401289348,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
25,1,0.060424323892220855,16.54962663353428,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
26,1,0.0586512649897486,17.049930639599772,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
27,1,0.0588176769670099,17.001691524826583,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
28,1,0.058350833831354976,17.137715681839104,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
29,1,0.05835077213123441,17.137733803263814,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
30,1,0.058469222858548164,17.103015075456927,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
31,1,0.058471562108024955,17.10233084165806,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
32,1,0.058017849922180176,17.236074782869554,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
33,1,0.0589018571190536,16.977393394893816,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
34,1,0.06064297119155526,16.489957209406214,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
35,1,0.06071559386327863,16.47023336791917,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
36,1,0.06021920801140368,16.605997206250713,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
37,1,0.06064867204986513,16.48840718520273,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
38,1,0.060404800809919834,16.554975541543005,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
39,1,0.06037896289490163,16.562059897263314,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
40,1,0.06006191112101078,16.649486860070645,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
41,1,0.060586710926145315,16.505269632791116,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
42,1,0.06055379193276167,16.514242429448352,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
43,1,0.06007347418926656,16.64628213193423,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
44,1,0.06008437601849437,16.64326179724648,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
45,1,0.06025818595662713,16.59525563414378,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
46,1,0.06000628508627415,16.6649209922302,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
47,1,0.05851967493072152,17.0882699055292,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
48,1,0.05922480905428529,16.884815940620474,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
49,1,0.06126284506171942,16.323107406986196,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
50,1,0.061348228016868234,16.300389307496236,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
51,1,0.062067314982414246,16.111539548365087,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
52,1,0.06275756796821952,15.93433321868688,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
53,1,0.06083307880908251,16.43842494210071,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
54,1,0.06257433397695422,15.980993107626114,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
55,1,0.060748073970898986,16.461427245891684,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
56,1,0.05914691183716059,16.907053452818207,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
57,1,0.05850901594385505,17.09138299231686,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
58,1,0.058497515972703695,17.094742971079718,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
59,1,0.060016063041985035,16.662205904783136,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
60,1,0.060396847780793905,16.55715549310503,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
61,1,0.06023118388839066,16.602695405307255,False,llava_ov_0.5b,15000,0.5,196,none,,,,,none,,,,,0.16666666666666666,722534400,2016203264,3053288960
