frame_idx,num_frames,seconds,fps,local_window_full,model,n_local,sample_fps,n_frame_tokens,prune_method,prune_threshold,tokens_kept,tokens_seen,keep_rate,vision_method,vision_threshold,vision_patches_kept,vision_patches_seen,vision_keep_rate,video_hours,kv_cache_bytes,gpu_weights_bytes,gpu_peak_bytes
0,1,0.05930416798219085,16.86222122364657,False,llava_ov_7b,15000,2.0,196,rlt,0.7,6767,78400,0.08631377551020408,none,,,,,0.05555555555555555,0,16588876288,19769868800
1,1,0.011507309973239899,86.90128295192248,False,llava_ov_7b,15000,2.0,196,rlt,0.7,6767,78400,0.08631377551020408,none,,,,,0.05555555555555555,0,16588876288,19769868800
2,1,0.011420082999393344,87.5650378419423,False,llava_ov_7b,15000,2.0,196,rlt,0.7,6767,78400,0.08631377551020408,none,,,,,0.05555555555555555,0,16588876288,19769868800
3,1,0.011414945125579834,87.60445091926834,False,llava_ov_7b,15000,2.0,196,rlt,0.7,6767,78400,0.08631377551020408,none,,,,,0.05555555555555555,0,16588876288,19769868800
4,1,0.01151705882512033,86.82772356939421,False,llava_ov_7b,15000,2.0,196,rlt,0.7,6767,78400,0.08631377551020408,none,,,,,0.05555555555555555,0,16588876288,19769868800
5,1,0.011451490921899676,87.32487383696157,False,llava_ov_7b,15000,2.0,196,rlt,0.7,6767,78400,0.08631377551020408,none,,,,,0.05555555555555555,0,16588876288,19769868800
6,1,0.011449853889644146,87.33735902992203,False,llava_ov_7b,15000,2.0,196,rlt,0.7,6767,78400,0.08631377551020408,none,,,,,0.05555555555555555,0,16588876288,19769868800
7,1,0.011436152970418334,87.44199230166646,False,llava_ov_7b,15000,2.0,196,rlt,0.7,6767,78400,0.08631377551020408,none,,,,,0.05555555555555555,0,16588876288,19769868800
8,1,0.011438116896897554,87.42697849776631,False,llava_ov_7b,15000,2.0,196,rlt,0.7,6767,78400,0.08631377551020408,none,,,,,0.05555555555555555,0,16588876288,19769868800
9,1,0.011434382991865277,87.45552783315256,False,llava_ov_7b,15000,2.0,196,rlt,0.7,6767,78400,0.08631377551020408,none,,,,,0.05555555555555555,0,16588876288,19769868800
10,1,0.011420422000810504,87.56243857968036,False,llava_ov_7b,15000,2.0,196,rlt,0.7,6767,78400,0.08631377551020408,none,,,,,0.05555555555555555,0,16588876288,19769868800
11,1,0.011591803980991244,86.26784939081479,False,llava_ov_7b,15000,2.0,196,rlt,0.7,6767,78400,0.08631377551020408,none,,,,,0.05555555555555555,0,16588876288,19769868800
12,1,0.011465508956462145,87.21810813608793,False,llava_ov_7b,15000,2.0,196,rlt,0.7,6767,78400,0.08631377551020408,none,,,,,0.05555555555555555,0,16588876288,19769868800
13,1,0.011471820995211601,87.17011888674041,False,llava_ov_7b,15000,2.0,196,rlt,0.7,6767,78400,0.08631377551020408,none,,,,,0.05555555555555555,0,16588876288,19769868800
14,1,0.011413347907364368,87.61671054947499,False,llava_ov_7b,15000,2.0,196,rlt,0.7,6767,78400,0.08631377551020408,none,,,,,0.05555555555555555,0,16588876288,19769868800
