frame_idx,num_frames,seconds,fps,local_window_full,video_id,anno_path,timing,gpu_preprocess,n_tokens_fed,flops_frames,flops_keep_rate,gflops_per_frame,gflops_matmul_per_frame,gflops_attn_per_frame,flops_attn_backend,model,n_local,sample_fps,n_frame_tokens,prune_method,prune_cache,prune_threshold,tokens_kept,tokens_seen,keep_rate,vision_method,vision_threshold,vision_patches_kept,vision_patches_seen,vision_keep_rate,video_hours,kv_cache_bytes,gpu_weights_bytes,gpu_peak_bytes
0,77,6.498623976367526,11.84866215986849,False,fpsstream_000002,data/fpsbench_stream/test_mc.json,span,False,117600,0,,,,,,llava_ov_7b,15000,1.0,196,none,,,,,,none,,,,,0.16666666666666666,6743654400,16588876288,20744525824
77,523,45.58107793005183,11.47405949465674,True,fpsstream_000002,data/fpsbench_stream/test_mc.json,span,False,117600,0,,,,,,llava_ov_7b,15000,1.0,196,none,,,,,,none,,,,,0.16666666666666666,6743654400,16588876288,20744525824
