frame_idx,num_frames,seconds,fps,local_window_full,video_id,anno_path,timing,gpu_preprocess,n_tokens_fed,flops_frames,flops_keep_rate,gflops_per_frame,gflops_matmul_per_frame,gflops_attn_per_frame,flops_attn_backend,model,n_local,sample_fps,n_frame_tokens,prune_method,prune_cache,prune_threshold,tokens_kept,tokens_seen,keep_rate,vision_method,vision_threshold,vision_patches_kept,vision_patches_seen,vision_keep_rate,video_hours,kv_cache_bytes,gpu_weights_bytes,gpu_peak_bytes
0,219,6.475638269097544,33.81906012957703,False,Real-Time_Visual_Understanding__sample_37,data/StreamingBench/real.json,span,True,26928,0,,,,,,longva_7b,11020,1.0,144,rlt_ref,adaptive,0.5,26945,72000,0.3742361111111111,none,,,,,0.1388888888888889,1544159232,19134192128,22120704512
219,281,9.356530179036781,30.032500790686047,True,Real-Time_Visual_Understanding__sample_37,data/StreamingBench/real.json,span,True,26928,0,,,,,,longva_7b,11020,1.0,144,rlt_ref,adaptive,0.5,26945,72000,0.3742361111111111,none,,,,,0.1388888888888889,1544159232,19134192128,22120704512
